"","id","AD","CIT","SW"
"810","3LKC68YZ3A3A2XAWUH785HOIGV8WO4",2.5992365775,1.8914242985,0.677452007
"811","3LO69W1SU3D6ZQHZ2KNYRXY0QMAGL8",2.311598148,1.426562717,0.259447837
"812","3LO69W1SU3D6ZQHZ2KNYRXY0R2CLGC",3.8163126175,4.4500395175,3.1741808115
"813","3LO69W1SU3D6ZQHZ2KNYRXY0RBALGS",1.6333419205,2.929762756,0.2819909755
"814","3LOZAJ85YDDBKQQHHO5X0NZMN8NX2S",3.7559950055,2.9606907155,2.0019637295
"815","3LOZAJ85YDDBKQQHHO5X0NZMNCJ2X1",1.45734921,1.2311688115,0.810614501
"816","3LOZAJ85YDDBKQQHHO5X0NZMNN22X6",2.081450148,0.732637492,-0.08341684
"817","3LOZAJ85YDDBKQQHHO5X0NZMNQMX2R",1.856351465,0.823095057,0.987388391
"818","3LPW2N6LKT2B2JF9U2W8EN3UEK8U5E",1.1650473645,0.809657611,0.310537811
"819","3LQ8PUHQFLSI9L441N83KHI9P44HIE",4.6800144105,2.607145703,1.930135557
"820","3LRKMWOKB5H0PLQWI6TIX8FXVNU2ZX",1.684534977,2.175248246,0.1877665075
"821","3LRKMWOKB5H0PLQWI6TIX8FXW092Z3",2.261924638,1.720248858,0.166249452
"822","3LRKMWOKB5H0PLQWI6TIX8FXWRBZ2K",2.220558305,1.161199185,-0.392822794
"823","3LRKMWOKB5H0PLQWI6TIX8FXWVWZ2D",1.8475170885,3.72337588,1.705491698
"824","3LRKMWOKB5H0PLQWI6TIX8FXWXT2ZH",3.630384192,2.376289688,3.5299313345
"825","3LRLIPTPEQ9U5TMEVKJNGBAI3N9KA6",1.620704655,0.4697646105,0.5285304015
"826","3LRLIPTPEQ9U5TMEVKJNGBAI49OKAU",4.410093353,2.4404053345,2.705921107
"827","3LRLIPTPEQ9U5TMEVKJNGBAI4E2KAI",2.151413028,6.637670422,-0.423215185
"828","3LS2AMNW5FQ5I0EAI882DS6WSYCOQL",2.400034762,1.582606362,0.865136496
"829","3LUY3GC63Z0DXILW19CB21URWRBP7R",1.930056407,2.5111909735,1.536016664
"830","3LUY3GC63Z0DXILW19CB21URX9DP7U",1.091091244,2.3784182275,2.7760869975
"831","3LUY3GC63Z0DXILW19CB21URXEH7PQ",3.356734818,2.36488919,0.011502476
"832","3LWJHTCVCCMBCN1HJ5PCQYXI0TVQF3",1.4940259605,1.744359492,0.5421355035
"833","3LWJHTCVCCMBCN1HJ5PCQYXIZ9CQFF",2.7112937095,1.456008717,0.7385977895
"834","3LYA37P8IQNZO3R61YJJBMUOL9LBKR",2.064782372,1.5913821285,0.199417306
"835","3M0BCWMB8VWQJ3LNQC2MZXOJ8GJWBX",2.3971146215,2.86817865,1.813330164
"836","3M0BCWMB8VWQJ3LNQC2MZXOJ8ZSWB8",3.381437427,1.445993486,2.075418899
"837","3M0BCWMB8VWQJ3LNQC2MZXOJ917BW7",3.4606664525,2.8367388575,1.293690145
"838","3M0BCWMB8VWQJ3LNQC2MZXOJ9YRBWL",2.704730703,3.0010306395,1.562551623
"839","3M0NZ3JDP1YSOI9J0PVGVFI9FIAZ5Q",1.688195088,2.817443243,0.70843996
"840","3M0NZ3JDP1YSOI9J0PVGVFI9FMD5Z7",2.010601278,2.7467310605,1.042637955
"841","3M0NZ3JDP1YSOI9J0PVGVFI9FZA5ZU",1.7337511485,3.796593374,2.5529676195
"842","3M0NZ3JDP1YSOI9J0PVGVFI9G25Z5Q",3.3811363065,3.27665871,2.2707781425
"843","3M0NZ3JDP1YSOI9J0PVGVFI9G445ZZ",2.712587468,2.4990511395,0.6958501055
"844","3M1CVSFP605GGWK98P3KCXMR2O5QAY",2.6842339925,1.4655548185,0.3985063565
"845","3M1CVSFP605GGWK98P3KCXMR2O6AQJ",1.7360819715,0.4985048335,-0.055481882
"846","3M1CVSFP605GGWK98P3KCXMR3EAAQ4",4.3765608675,1.854159677,2.566556596
"847","3M1CVSFP605GGWK98P3KCXMR3I0QAI",5.27869490099999,2.2294446965,1.925334103
"848","3M23Y66PO27R6ANJAGBDRSZ6OF56SQ",3.435052779,2.557771652,0.7024485895
"849","3M23Y66PO27R6ANJAGBDRSZ6OYE6S1",2.8134094715,3.639690689,1.0699051305
"850","3M68NM076H7F5VN6VRB81IUA20UR65",3.3302877355,2.9029777765,1.4013824615
"851","3M68NM076H7F5VN6VRB81IUA2LXR6E",1.2727364945,0.7202307635,-0.0133278694999998
"852","3M68NM076H7F5VN6VRB81IUA3GD6R0",2.267386742,0.593118933,0.0891102975
"853","3M81GAB8A0JLZ6P1E33G786XKFHBQN",4.810526295,3.1176007925,2.9599856995
"854","3M81GAB8A0JLZ6P1E33G786XKN8BQU",2.0648013405,2.9819404745,-0.148200487
"855","3M81GAB8A0JLZ6P1E33G786XLXVBQ2",3.1108956765,1.595333431,0.5388391935
"856","3M81GAB8A0JLZ6P1E33G786XLYSQBG",3.1960002555,0.637373752,1.7717377945
"857","3M81GAB8A0JLZ6P1E33G786XLZXQBN",2.315290079,0.73286991,1.2032314595
"858","3MB8LZR5BFTB1CDISB8DPPQTXZ7KLN",2.4492803995,0.6494190625,0.9094641685
"859","3MB8LZR5BFTB1CDISB8DPPQTXZXKLD",1.2448321135,1.51308404,0.477496823
"860","3MB8LZR5BFTB1CDISB8DPPQTYITLKD",2.6209845115,1.9662610765,1.0048203875
"861","3MB8LZR5BFTB1CDISB8DPPQTYOOLKK",2.5225557275,1.280862823,1.3568005075
"862","3MD9PLUKKIEWE7FP4PR2PWIV7QENZJ",2.1692754145,1.377152128,1.149641023
"863","3MH9DQ757WC9IG4TBYFZIKUJ3CPUG0",1.945006417,2.147516118,1.953423731
"864","3MH9DQ757WC9IG4TBYFZIKUJ3P1UG2",2.5950851055,1.2834904675,0.4540313635
"865","3MH9DQ757WC9IG4TBYFZIKUJ4VAGUA",1.6823837825,3.4465823275,0.7949839275
"866","3MHW492WW0D9N5PFRRNZRBGZDJVMV2",4.4797604705,3.590161106,0.458413008
"867","3MHW492WW0D9N5PFRRNZRBGZELSMV4",3.771633368,1.3428572425,-0.2019220805
"868","3MHW492WW0D9N5PFRRNZRBGZEOCVM3",3.4543995875,2.1867150165,1.5991912965
"869","3MHW492WW0D9N5PFRRNZRBGZEWUVM1",4.550328902,1.7214919975,2.458335524
"870","3MMN5BL1WZ4PBWNW7HHT8GOGMDJ3MV",3.3376907745,1.299736435,0.742447214
"871","3MMN5BL1WZ4PBWNW7HHT8GOGMMTM36",1.0410597175,1.924526459,0.9066870995
"872","3MMN5BL1WZ4PBWNW7HHT8GOGN3KM3W",3.295451558,4.532743674,0.202597668
"873","3MMN5BL1WZ4PBWNW7HHT8GOGN4X3MS",1.6988686595,1.7213363635,1.6265494895
"874","3MMN5BL1WZ4PBWNW7HHT8GOGN7F3MG",2.4866021325,2.741305899,1.162429823
"875","3MMN5BL1WZ4PBWNW7HHT8GOGN9N3MS",4.5550539255,1.2597434745,0.457573283
"876","3MRNMEIQW563N6780UMQLCV3EBCLDK",1.8339931595,1.683722699,0.2980117065
"877","3MRNMEIQW563N6780UMQLCV3EJPLDD",2.9234934005,2.4989713905,1.1271958185
"878","3MX2NQ3YC9U3JN94Z77VYU2Y7DT5X6",3.0390295395,2.256291122,2.6829448775
"879","3MX2NQ3YC9U3JN94Z77VYU2Y7M65X1",3.815437476,1.7433962065,2.8386883845
"880","3MX2NQ3YC9U3JN94Z77VYU2Y8AZX5Z",1.5523532035,1.7579477655,0.856390047
"881","3MYYFCXHJ37A1IAEWSOH5GWP5MSG41",1.329015231,2.218402692,0.6236608225
"882","3MYYFCXHJ37A1IAEWSOH5GWP5PN4GQ",3.420323935,1.0814525935,1.03335726
"883","3N1FSUEFL507PY0NU2N9ZVTSR4DD48",1.773501186,0.8448039875,1.644216577
"884","3N1FSUEFL507PY0NU2N9ZVTSSTAD4K",2.647099789,3.3741167425,0.351220641
"885","3N1FSUEFL507PY0NU2N9ZVTSSTGD4Q",3.961896106,1.278392969,1.5268301185
"886","3N1FSUEFL507PY0NU2N9ZVTSSVP4DU",2.021714754,1.434925421,-0.038691536
"887","3N1FSUEFL507PY0NU2N9ZVTSSWN4DU",2.465102813,0.8727189995,0.087387957
"888","3N2BF7Y2VQU454UVM26VCAPQ5I0HMF",3.995704278,1.8380294485,3.071570645
"889","3N2BF7Y2VQU454UVM26VCAPQ5NSMHM",3.321509234,1.6950145955,1.3161731295
"890","3N2BF7Y2VQU454UVM26VCAPQ6AWMH1",3.125516238,3.072114672,2.189573793
"891","3N8OEVH1FRQ2XO1U3VGYONBWCBAOOK",1.4283377515,0.899258636,0.4030596035
"892","3N8OEVH1FRQ2XO1U3VGYONBWDTSOO3",3.3640155725,3.1183910475,1.209532739
"893","3NAPMVF0ZWFH5BKQZB1Z6OMYM2E27J",1.789995941,2.026792846,-0.347620598
"894","3NC5L260MOM8RBO14SX81T2IKA5FOB",1.344186784,1.4175894,1.2757933555
"895","3ND9UOO81K22WC7ZHPRGD0KOKVXLWF",2.5077918285,0.870344331,0.250707136
"896","3ND9UOO81K22WC7ZHPRGD0KOLSXLWA",2.896619964,2.3228628055,1.8939439845
"897","3NG53N1RLVJHXWQFBE4HG1QM7DW8PG",2.217786747,2.9927109435,2.223908454
"898","3NG53N1RLVJHXWQFBE4HG1QM7LZ8PZ",1.800926087,1.0300387535,0.3045057465
"899","3NG53N1RLVJHXWQFBE4HG1QM8TEP8C",3.150350823,2.31255321,1.3449135795
"900","3NG53N1RLVJHXWQFBE4HG1QM8VRP8T",2.0190408995,3.4147360895,0.8276512215
"901","3NGI5ARFTT5ZMW6UCTV21R3EUMFP1X",1.45083726,1.9369297635,0.1053047875
"902","3NGI5ARFTT5ZMW6UCTV21R3EURJP1B",1.464734748,2.6380705135,1.0639014065
"903","3NJM2BJS4W6J9ZGSSQKMINM5X29CPE",2.386101586,1.607118526,2.122988068
"904","3NJM2BJS4W6J9ZGSSQKMINM5X4KPC6",1.473832556,0.9005570995,-0.14884961
"905","3NJM2BJS4W6J9ZGSSQKMINM5YKCPCV",2.0832118545,3.325987643,1.6535230955
"906","3NJM2BJS4W6J9ZGSSQKMINM5YM8PCV",4.0029345095,2.094460957,1.2814256165
"907","3NKQQ8O39Y566WU298ERCZRMR2EUDW",2.780840999,1.660715545,1.9106231335
"908","3NKQQ8O39Y566WU298ERCZRMRI8UDM",2.719807968,1.568361406,-0.257750542
"909","3NL0RFNU0FNF346XMJ9W38OICXW4K3",2.3245642605,1.8204545495,1.504592353
"910","3NLZY2D53PPXCFBD5GSALB22WK9QLP",4.0307507555,1.4120923625,2.24006431
"911","3NLZY2D53PPXCFBD5GSALB22XWRQLW",2.640504673,2.454193565,0.76586195
"912","3NPFYT4IZC41ZKYOG3QM2RTNXRVGXX",2.4080924595,1.5357310415,0.3613894195
"913","3NPI0JQDAO50VGI3ECFC7XM9LM1PTY",4.334215077,3.2483442385,2.2402427765
"914","3NPI0JQDAO50VGI3ECFC7XM9LQIPTN",4.071797049,2.143319141,0.9462523235
"915","3NPI0JQDAO50VGI3ECFC7XM9MEHPTZ",3.121018006,1.549968323,1.602908535
"916","3NQL1CS15R89HMETAUBAL636M7SVYC",2.3649803775,1.9375486405,0.9783087845
"917","3NQL1CS15R89HMETAUBAL636MG1VY3",2.4561307095,1.04265143,1.0532028955
"918","3NQL1CS15R89HMETAUBAL636NZCVYH",2.085013054,2.9389606745,1.8278403965
"919","3NS0A6KXC48Q4FY3HLE7ZC9Y5SNGZQ",3.0159423655,1.5588567475,1.4122881705
"920","3NXNZ5RS1AXS5V5PKKGEGBUCR8X79O",4.3777430995,1.8619547125,1.6051008555
"921","3NXNZ5RS1AXS5V5PKKGEGBUCRO479R",1.77248068,1.623693424,-0.3007097885
"922","3NXNZ5RS1AXS5V5PKKGEGBUCS4B79V",3.9159948935,1.489999759,0.1663052755
"923","3NXNZ5RS1AXS5V5PKKGEGBUCS6V97L",2.874290916,2.7287512535,0.1406842645
"924","3NXNZ5RS1AXS5V5PKKGEGBUCS7J97B",1.511306261,1.4493701175,1.056966026
"925","3O6CYIULED15F2UTQ3JH4NG7X1UUWG",2.574977417,1.861987351,2.6745528135
"926","3O6CYIULED15F2UTQ3JH4NG7YHOWU9",2.2419841645,1.8879373755,1.8034568275
"927","3O7L7BFSHEP6PBD2BM0XZELWXK8IEN",2.0275782315,1.2149536415,0.503399202
"928","3OB0CAO74HP4ZLJ955U665CXEMVYHR",3.547923933,4.049005746,1.02477336
"929","3OB0CAO74HP4ZLJ955U665CXFH4HYA",2.274270367,1.329983142,-0.354611525
"930","3OB0CAO74HP4ZLJ955U665CXFK7HYJ",2.3406767435,2.163631558,0.5189412635
"931","3OB0CAO74HP4ZLJ955U665CXFM8HYO",3.415607209,2.468764933,2.8250148935
"932","3OB0CAO74HP4ZLJ955U665CXFOCHYW",2.4651666175,0.4367373715,0.0309809605
"933","3OB0CAO74HP4ZLJ955U665CXFYUHYY",3.380877781,0.847357473,0.3647153755
"934","3OCHAWUVGOK616U76UB10JLG4AQXKZ",0.891589201,1.9721213025,0.00899663500000007
"935","3OCHAWUVGOK616U76UB10JLG4CCKXC",1.442726331,0.414242601,1.256906668
"936","3OE22WJIGIO0V5Y7EUKBCYYL9EDUQ4",2.988309227,3.728175261,0.6928382595
"937","3OE22WJIGIO0V5Y7EUKBCYYL9J1QUY",1.5463168325,1.0118667305,0.6488403825
"938","3OE22WJIGIO0V5Y7EUKBCYYLAXGUQA",3.842734017,2.671138025,2.059067076
"939","3OF2M9AATGOV61UM7CZMX41RC8DKZ4",4.459795846,3.3867733,1.1343561205
"940","3OF2M9AATGOV61UM7CZMX41RCXYKZ3",1.3529086205,1.0110181055,1.1749736775
"941","3OF2M9AATGOV61UM7CZMX41RDXEKZK",1.8298337565,1.319859979,-0.150035684
"942","3OHYZ19UGC5DVK7TTCBGNSRRNW0OAJ",1.71179163,0.743269159,2.9130242195
"943","3OHYZ19UGC5DVK7TTCBGNSRROEBOAV",3.885928609,3.9126880995,0.653090805
"944","3OHYZ19UGC5DVK7TTCBGNSRROEOOA8",3.766766881,1.8127860295,2.731702776
"945","3OHYZ19UGC5DVK7TTCBGNSRROJWOAQ",1.8428150545,2.0318693265,-0.0091079435000001
"946","3OHYZ19UGC5DVK7TTCBGNSRROJXAOD",1.816872404,1.773704919,0.493248165
"947","3OJSZ2ATDSW9483DHU3X4VPA5KI57F",2.301891379,1.079294651,1.466499084
"948","3OJSZ2ATDSW9483DHU3X4VPA69D75R",2.369123182,4.7611816555,2.999394919
"949","3OJSZ2ATDSW9483DHU3X4VPA6CN757",1.806885389,2.142822539,0.3662956995
"950","3OLF68YTN91JP7U0U9SQ0YIDV8TFAY",2.383950122,4.0045408525,1.2642975815
"951","3OLF68YTN91JP7U0U9SQ0YIDVG9AFP",1.707000337,1.0839682105,0.933190005
"952","3OLF68YTN91JP7U0U9SQ0YIDVRQFAX",1.6239903175,1.223358969,0.7904849675
"953","3OLQQLKKNSP2KMX8T4LXBF0W92NEJQ",4.1079078805,2.000977945,0.889536694
"954","3OLQQLKKNSP2KMX8T4LXBF0W9HOJEQ",1.3579460605,1.421555737,0.0195935930000001
"955","3ON104KXQKW6Y40EBXSZRJIDYKFW4W",2.857840845,4.852439572,1.7426523795
"956","3ON104KXQKW6Y40EBXSZRJIDZ9MW4I",2.4271034665,1.717609747,1.2575640415
"957","3OONKJ5DKCJIEUCLZQBCI3BX5A5BOD",1.5651601215,1.467185285,0.104810231
"958","3OS46CRSLFZ7Y24N4BGI2FJDN2R6VP",2.5582299595,3.170167324,1.481411943
"959","3OS46CRSLFZ7Y24N4BGI2FJDN66V61",3.110035754,2.0476781395,2.719088894
"960","3OS46CRSLFZ7Y24N4BGI2FJDN686VE",2.664667324,1.6951724285,1.3148550105
"961","3OS4RQUCR9FO8HZS0NSMV92JD9CFBT",2.5327414245,2.640739729,1.2991182035
"962","3OS4RQUCR9FO8HZS0NSMV92JESSBF8",2.0286335175,1.1436725725,-0.039887042
"963","3OS4RQUCR9FO8HZS0NSMV92JEXUBFK",1.508231054,1.981025709,2.7734292795
"964","3OSWBBLG1EXYN0OXEDPEW6QQL0VDX3",2.965754239,2.573593436,3.285965521
"965","3OSWBBLG1EXYN0OXEDPEW6QQLLYXDW",3.119409432,1.6707882575,1.268447766
"966","3OUYGIZWR7YZF7LCGAR2NMK4PYZP0S",1.456629568,1.058882684,-0.080203165
"967","3OVHNO1VE61NSVOCFVDZTR61TKMZDJ",2.6775953455,1.9351843525,0.587926564
"968","3OVHNO1VE61NSVOCFVDZTR61TLADZN",1.7381464545,1.092299351,0.5332888145
"969","3OVR4I9USPJ1E74SZOTTZU0RB5DQ4A",1.7840994885,0.5181089625,0.0883728065
"970","3OVR4I9USPJ1E74SZOTTZU0RBAA4QV",2.5228977985,2.787708403,0.6280780855
"971","3OVR4I9USPJ1E74SZOTTZU0RBCWQ47",1.805609658,2.337026304,1.2081342105
"972","3OWEPKL089CDUX9JLUZJYCPWWMT7NG",2.104791117,2.26579131,0.0962084314999999
"973","3OWEPKL089CDUX9JLUZJYCPWWQSN73",2.4901311425,0.751796476,1.222301766
"974","3OWEPKL089CDUX9JLUZJYCPWWYMN7D",3.470872326,0.885039074,0.347584818
"975","3OWEPKL089CDUX9JLUZJYCPWXU87NC",0.994021143,3.3252701815,1.674441728
"976","3OXV7EAXLEQNMT24K1ACJKRUX7Q36W",1.5588978545,1.3077931675,0.3498171325
"977","3P1L2B7AD1PUR3YXQ306W672IPOOLP",1.315658864,1.2802241375,2.348318704
"978","3P4MQ7TPPXCYV0NCVL6QCJBYYEQBBJ",1.9323549815,4.6428182615,3.11834204
"979","3P4RDNWND56E0RZUPNBOWUYO11IIJ3",1.096763013,2.182522634,0.846965438
"980","3P4RDNWND56E0RZUPNBOWUYO2QNJIO",4.121816976,2.0216764245,1.8054079755
"981","3P4RDNWND56E0RZUPNBOWUYO2UOJIX",1.1431015945,0.8558405105,0.3298370445
"982","3P529IW9KYL0LQL4R0HG9CYOP3ALF6",4.6746200105,1.4888079875,3.0584982535
"983","3P529IW9KYL0LQL4R0HG9CYOPFBLFV",3.1605212765,2.118054743,1.289379061
"984","3P529IW9KYL0LQL4R0HG9CYOPQHLFN",0.95555792,2.6414271475,0.508567678
"985","3P529IW9KYL0LQL4R0HG9CYOQO1LF4",4.0969016425,3.03684919,1.4177008995
"986","3P529IW9KYL0LQL4R0HG9CYOQQRLFY",2.9390233385,1.4181186275,-0.0817567489999999
"987","3P529IW9KYL0LQL4R0HG9CYOQY9LFW",2.825522023,3.19455626,0.8972680235
"988","3P59JYT76LK439HXCE40BKEGB352T3",3.1883792865,2.1357305245,0.2417966365
"989","3P59JYT76LK439HXCE40BKEGBWPT20",1.611546138,2.266078563,0.3966414975
"990","3PB5A5BD0V67K5SXYQMO8SGZV0B7GS",2.529525121,1.848618678,2.1400906965
"991","3PB5A5BD0V67K5SXYQMO8SGZV1R7GA",4.926071252,3.7306994245,1.9938007085
"992","3PB5A5BD0V67K5SXYQMO8SGZVTO7GR",2.598117916,1.459823979,0.0684879230000001
"993","3PB5A5BD0V67K5SXYQMO8SGZWJR7GB",3.610944322,2.9835078055,0.3175865495
"994","3PB5A5BD0V67K5SXYQMO8SGZWPY7GU",2.799537501,2.00737025,1.852113319
"995","3PDJHANYK5G2G193ZMZENES4FCX6HU",4.448228778,4.082537163,1.151274898
"996","3PDJHANYK5G2G193ZMZENES4FZXH6F",3.799669129,4.101190222,2.7055524975
"997","3PDJHANYK5G2G193ZMZENES4G8R6HH",1.146226959,1.7051014155,0.0962419454999999
"998","3PEIJLRY6TTXW6OOV8U4OUFBS2UXWX",1.4073578085,1.489112431,0.5233615545
"999","3PH3VY7DJLXM11O3WQIPLFVMZAVWZB",3.4110423995,1.6167654235,0.8404725455
"1000","3PH3VY7DJLXM11O3WQIPLFVMZI3WZZ",2.8000715045,3.959925865,1.548458662
"1001","3PH3VY7DJLXM11O3WQIPLFVMZUXWZH",1.387606377,1.235449223,-0.258393416
"1002","3PIWWX1FJJ6AV2J075WO8VDOEPKJJB",1.5457784945,2.0644827935,0.2631387035
"1003","3PIWWX1FJJ6AV2J075WO8VDOFDGJJK",3.098425986,3.137087956,0.1941764115
"1004","3PJ71Z61R42EU9QNV4Z5F13ZO1F19X",3.1018882355,1.152356335,1.7584181325
"1005","3PJ71Z61R42EU9QNV4Z5F13ZOZG19U",1.615567802,1.802667486,1.210244627
"1006","3PJUZCGDJ6GW59A8UP8KUBQ73PS89W",3.3647857625,2.1233541405,0.8604017665
"1007","3PJUZCGDJ6GW59A8UP8KUBQ73S398E",2.4070017765,1.055858986,0.0465184689999999
"1008","3PJUZCGDJ6GW59A8UP8KUBQ73XT98E",3.751595234,1.802812546,2.2686758335
"1009","3PM8NZGV8YGSC9S2JZVYW5XP39BQXZ",3.3106276555,1.7020337145,2.458411075
"1010","3PM8NZGV8YGSC9S2JZVYW5XP41BXQR",1.4243196885,1.9757002985,0.337763601
"1011","3PM8NZGV8YGSC9S2JZVYW5XP45KXQ8",1.919692157,1.5775993775,0.015374033
"1012","3PMBY0YE273YHC0LB1OPWXMQTFPC9G",1.4644340985,1.5618144285,0.0699367270000001
"1013","3PMBY0YE273YHC0LB1OPWXMQTPX9C5",2.135227875,1.788847895,1.344001197
"1014","3PPTZCWALQKHH4SHKHJJTQD0B3RQZ2",0.975102892,1.280435016,0.0061961699999999
"1015","3PPTZCWALQKHH4SHKHJJTQD0B3SQZ3",4.1422837615,3.5460991735,2.4144738525
"1016","3PPTZCWALQKHH4SHKHJJTQD0BE8QZ5",1.246157885,1.341500156,-0.344489062
"1017","3PPTZCWALQKHH4SHKHJJTQD0C5GQZW",1.0861854095,1.9637882125,0.445350329
"1018","3PPTZCWALQKHH4SHKHJJTQD0CYHZQS",5.0410515795,2.0981148295,1.384453356
"1019","3PQMUDRV7R6I5GFO75QOKTJOOEWIIE",2.070506148,2.812076891,1.3745169755
"1020","3PQMUDRV7R6I5GFO75QOKTJOOV7IIN",2.166590168,3.0010947315,0.3565570715
"1021","3PS7W85Z8Z2F3T2WXNJFL7MUH7P9T8",2.4540052005,1.7545365425,0.5125567395
"1022","3PW9OPU9PQK3UP5OAVKQ5EVLJF512A",2.9924627865,1.5982910535,1.520099098
"1023","3PW9OPU9PQK3UP5OAVKQ5EVLJGG21O",1.6352684265,1.4553901535,0.155875755
"1024","3PWWM24LHSYL5PP99GT5KOITWF382G",2.4152605155,1.3126389675,0.0528840750000001
"1025","3PWWM24LHSYL5PP99GT5KOITWZ982Q",3.647412185,1.8191156305,1.7736875825
"1026","3PWWM24LHSYL5PP99GT5KOITXKP287",2.034206459,1.4460173685,0.6478291675
"1027","3PWWM24LHSYL5PP99GT5KOITXN428S",2.9403858365,3.48956646,0.82383023
"1028","3PXX5PX6LXYTCQIKP76UH8RSGXKBA5",1.6475288505,3.1144355575,0.847657282
"1029","3PXX5PX6LXYTCQIKP76UH8RSHE8BAS",3.567241561,1.6616611065,2.4553898205
"1030","3PZDLQMM0TLNHSFMQS9AMAECMSA2CA",3.2644449865,1.187742777,1.21213914
"1031","3Q5C1WP23M1VTMOBSEMO3LYX3SB15W",1.760283256,1.6420975425,0.3180653445
"1032","3Q5ZZ9ZEVOFD4M8WRZV3IVL5HAQ85K",1.411808836,1.0061642315,0.443297882
"1033","3Q5ZZ9ZEVOFD4M8WRZV3IVL5HTO85K",2.0921624845,3.675178769,3.0364676765
"1034","3Q5ZZ9ZEVOFD4M8WRZV3IVL5HY785D",2.7637792955,3.379806845,0.9311424135
"1035","3Q8GYXHFEP2FGPY98BB8KHHO7MHC56",2.3091176015,2.5155760945,0.622171144
"1036","3Q8GYXHFEP2FGPY98BB8KHHO7PT5CH",1.441968947,1.264898505,0.3427708875
"1037","3QAPZX2QN4D3N0K6ECGQR9CBELF02I",3.6700047125,2.4322456525,2.5044083695
"1038","3QAPZX2QN4D3N0K6ECGQR9CBELP20U",3.240211665,1.759316101,1.050535179
"1039","3QAPZX2QN4D3N0K6ECGQR9CBEOQ201",1.7309151495,0.9127019615,0.6039239665
"1040","3QAVNHZ3EM45PZ4WGKVOVBNXT7SLAT",2.547234822,0.3637477245,0.9293613925
"1041","3QBD8R3Z21JYTVRCKB1PAP5RW2IO4J",1.392252024,1.4165029835,0.62829063
"1042","3QBD8R3Z21JYTVRCKB1PAP5RW7KO4V",1.702097275,1.4720722475,0.0670385269999999
"1043","3QECW5O0KH1W260KUX6Y9RHSU1A5TW",2.713785505,2.138446277,2.496762475
"1044","3QECW5O0KH1W260KUX6Y9RHSV615TY",3.774861281,2.453520591,1.2514518955
"1045","3QECW5O0KH1W260KUX6Y9RHSVAI5TN",2.8670334235,0.905986138,0.910713574
"1046","3QEMNNSB2XZ48LI6W0LG27D2J7GD78",3.786212755,3.2578969835,0.528554732
"1047","3QEMNNSB2XZ48LI6W0LG27D2JW17D1",2.5818969145,1.7443558015,1.9028247585
"1048","3QEMNNSB2XZ48LI6W0LG27D2JYC7DG",2.2173755,1.1600993525,0.0288150355
"1049","3QFUFYSY9YF4NIEJL8IZNVWD3HF4FW",2.61010476,2.592725789,-0.030531231
"1050","3QHK8ZVMIMIA899OMYVKQM73AUHBLR",3.0844898785,1.2738727055,0.8598607405
"1051","3QHK8ZVMIMIA899OMYVKQM73BQNBLQ",3.763356557,2.633924928,2.142024838
"1052","3QILPRALQ5VHUBE2VZRPCCLR7U5N81",2.7424115655,3.134241903,1.738513932
"1053","3QILPRALQ5VHUBE2VZRPCCLR8DY8NI",4.501987683,2.777300488,1.993078735
"1054","3QIYRE09Y3HZJBUHWEIAX2YJU7Z1NY",1.7158031145,2.4644653005,1.3508963055
"1055","3QJOXOW4XJRSLU3TW1YPR7SDD7TEMR",3.2711086165,2.2857325995,0.8781384675
"1056","3QJOXOW4XJRSLU3TW1YPR7SDERCMEN",2.256581789,5.6418661535,2.5720407075
"1057","3QJOXOW4XJRSLU3TW1YPR7SDEW1MEM",3.158493313,2.3172111775,1.9612401195
"1058","3QL2OFSM96IJ6E4FCB7UEYHAY7NCN2",1.8983002745,1.2723191515,0.1401856495
"1059","3QL2OFSM96IJ6E4FCB7UEYHAYCANCA",2.394145471,2.060161454,-0.221334373
"1060","3QRYMNZ7FYH0SV6QYX2K38HELNMTNO",2.017939373,2.0209946185,1.9447709185
"1061","3QRYMNZ7FYH0SV6QYX2K38HEM8YNT1",1.687940616,2.028293336,0.183513406
"1062","3QRYMNZ7FYH0SV6QYX2K38HEMTJNTS",4.311069732,4.142204964,2.5028590655
"1063","3QRYMNZ7FYH0SV6QYX2K38HEMXUTNH",3.0567939755,2.8410747885,0.972981926
"1064","3QXNC7EIPIVENK55ZLV51WKPJB209Q",2.6043003615,1.6674717215,0.160533461
"1065","3QY5DC2MXRK34G8Y0E9H0ZU72ABUFD",2.75617395,4.099994151,1.4284331845
"1066","3QY5DC2MXRK34G8Y0E9H0ZU73UXFUP",3.6338666795,4.3213040275,1.8042284625
"1067","3QY7M81QH7MCMROGOH736K8S2FUK76",2.539993252,2.0419651355,0.635253941
"1068","3QY7M81QH7MCMROGOH736K8S2JS7KZ",4.536312589,0.745967992,0.0914155275
"1069","3QY7M81QH7MCMROGOH736K8S3Z77KB",2.225983422,2.33416185,-0.2226943415
"1070","3QY7M81QH7MCMROGOH736K8S3ZP7KT",1.8927040505,1.7462953525,1.5857405895
"1071","3R08VXYT7CV3HRIXDVQ6UV2NQ85W7P",1.7737476995,0.6503346605,0.5450951545
"1072","3R0T90IZ1SCDWMNTP7UZOE8DW4JGCX",3.620373748,3.2296389895,3.086191882
"1073","3R0T90IZ1SCDWMNTP7UZOE8DW9DCGX",2.1764366565,2.4990593155,0.393572488
